-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 05/01/2020 through 07/31/2020 
Location: Latitude  5.5516   Longitude -0.2686 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 27.76 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M,RH2M,PRECTOTCORR,T2M
2020,7,15,18,100.97,4.36,214.26,5.97,89.25,0.01,23.99
2020,7,15,19,101.04,4.5,215.18,6.0,90.19,0.01,23.75
2020,7,15,20,101.1,4.46,217.45,5.92,90.62,0.0,23.59
2020,7,15,21,101.14,4.35,220.12,5.91,90.81,0.0,23.48
2020,7,15,22,101.15,4.23,222.91,5.79,91.19,0.0,23.37
2020,7,15,23,101.11,4.12,226.46,5.57,91.69,0.0,23.25
2020,7,16,0,101.06,3.87,229.5,5.23,92.75,0.0,23.1
2020,7,16,1,101.0,3.69,233.52,4.97,93.44,0.0,22.98
2020,7,16,2,100.96,3.55,237.95,4.75,93.94,0.0,22.9
2020,7,16,3,100.96,3.43,242.03,4.6,94.69,0.0,22.75
2020,7,16,4,100.99,3.38,243.91,4.5,95.31,0.0,22.62
2020,7,16,5,101.02,3.29,245.57,4.36,95.62,0.0,22.53
2020,7,16,6,101.08,3.26,247.49,4.14,93.94,0.0,22.95
2020,7,16,7,101.15,3.53,248.83,4.29,90.94,0.0,23.61
2020,7,16,8,101.19,4.03,249.95,4.99,86.88,0.0,24.28
2020,7,16,9,101.19,4.19,250.04,5.34,83.81,0.0,24.85
2020,7,16,10,101.15,4.12,248.16,5.33,81.81,0.0,25.34
2020,7,16,11,101.11,3.91,245.54,5.08,80.5,0.0,25.73
2020,7,16,12,101.06,3.72,241.02,4.83,79.75,0.0,25.99
2020,7,16,13,100.99,3.78,235.62,4.87,79.69,0.01,26.09
2020,7,16,14,100.94,3.96,229.48,5.06,80.06,0.01,26.06
2020,7,16,15,100.93,4.08,219.17,5.22,81.69,0.01,25.82
2020,7,16,16,100.97,4.31,207.08,5.58,84.69,0.01,25.37
2020,7,16,17,101.03,4.51,201.1,6.05,88.56,0.0,24.69
2020,7,16,18,101.07,4.46,201.8,6.04,91.31,0.0,24.08
2020,7,16,19,101.11,4.35,204.63,5.82,92.44,0.0,23.8
2020,7,16,20,101.15,4.19,207.43,5.63,93.19,0.0,23.63
2020,7,16,21,101.18,4.03,211.78,5.47,93.62,0.0,23.51
2020,7,16,22,101.17,4.02,217.34,5.47,93.94,0.0,23.4
2020,7,16,23,101.12,4.26,223.74,5.73,94.06,0.01,23.32
2020,7,17,0,101.03,4.53,228.42,6.03,93.81,0.01,23.26
2020,7,17,1,100.98,4.58,230.74,6.07,93.69,0.02,23.19
2020,7,17,2,100.97,4.53,232.42,6.09,93.44,0.02,23.13
2020,7,17,3,100.98,4.21,234.07,5.7,93.62,0.01,23.03
2020,7,17,4,101.0,3.82,235.08,5.14,94.0,0.01,22.94
2020,7,17,5,101.03,3.69,235.54,4.96,94.12,0.01,22.9
2020,7,17,6,101.04,3.86,235.22,4.84,93.12,0.01,23.21
2020,7,17,7,101.1,4.12,234.41,5.06,90.81,0.01,23.79
2020,7,17,8,101.15,4.15,233.73,5.18,88.06,0.02,24.34
2020,7,17,9,101.17,4.12,231.85,5.23,86.06,0.04,24.79
2020,7,17,10,101.14,4.27,228.41,5.46,84.75,0.06,25.11
2020,7,17,11,101.09,4.53,223.74,5.78,83.5,0.06,25.4
2020,7,17,12,101.03,4.77,218.75,6.04,83.0,0.07,25.52
2020,7,17,13,100.99,4.95,214.44,6.28,83.19,0.06,25.48
2020,7,17,14,100.94,5.17,212.97,6.58,83.81,0.04,25.32
2020,7,17,15,100.91,5.22,212.17,6.7,85.25,0.03,25.0
2020,7,17,16,100.91,5.07,209.25,6.5,86.94,0.01,24.67
2020,7,17,17,100.94,4.54,206.61,5.87,89.69,0.01,24.21
2020,7,17,18,100.98,4.05,207.11,5.56,92.25,0.0,23.76
2020,7,17,19,101.02,3.87,207.96,5.43,93.06,0.0,23.58
2020,7,17,20,101.09,3.62,206.29,5.26,93.5,0.0,23.49
2020,7,17,21,101.12,3.52,205.82,5.11,94.19,0.0,23.41
2020,7,17,22,101.1,3.3,210.08,4.79,95.38,0.0,23.27
2020,7,17,23,101.07,3.05,214.87,4.51,96.0,0.01,23.2
2020,7,18,0,101.03,2.91,215.27,4.39,96.25,0.01,23.17
2020,7,18,1,101.0,2.84,211.37,4.32,96.38,0.01,23.15
2020,7,18,2,100.98,2.77,209.74,4.23,96.25,0.01,23.17
2020,7,18,3,100.96,2.69,213.74,4.1,96.25,0.02,23.16
2020,7,18,4,100.96,2.67,218.58,4.08,96.19,0.05,23.12
2020,7,18,5,100.99,2.66,217.95,4.08,96.12,0.05,23.08
2020,7,18,6,101.04,2.58,214.65,3.97,95.44,0.04,23.3
2020,7,18,7,101.13,2.65,208.76,3.67,93.94,0.04,23.69
2020,7,18,8,101.18,2.95,206.29,4.13,92.0,0.04,23.99
2020,7,18,9,101.19,3.32,210.66,4.64,89.62,0.04,24.33
2020,7,18,10,101.15,3.52,215.35,4.88,88.12,0.04,24.55
2020,7,18,11,101.08,3.63,215.64,5.03,86.94,0.03,24.76
2020,7,18,12,101.0,3.77,214.45,5.19,85.75,0.03,25.03
2020,7,18,13,100.92,3.93,213.31,5.35,84.94,0.02,25.23
2020,7,18,14,100.85,4.05,211.76,5.49,85.06,0.02,25.22
2020,7,18,15,100.82,4.06,210.81,5.49,85.88,0.01,25.08
2020,7,18,16,100.83,3.99,209.83,5.43,87.56,0.01,24.8
2020,7,18,17,100.86,3.73,207.59,5.21,90.44,0.0,24.34
2020,7,18,18,100.9,3.41,206.27,5.12,93.81,0.0,23.75
2020,7,18,19,100.96,3.32,206.75,4.92,94.94,0.01,23.54
2020,7,18,20,101.02,3.17,207.45,4.76,95.38,0.01,23.44
2020,7,18,21,101.06,3.13,209.25,4.72,95.5,0.01,23.39
2020,7,18,22,101.07,3.12,212.02,4.68,95.56,0.01,23.33
2020,7,18,23,101.05,3.1,215.05,4.6,95.56,0.02,23.26
2020,7,19,0,101.01,3.04,217.28,4.46,95.75,0.02,23.18
2020,7,19,1,100.97,2.97,219.01,4.3,95.88,0.03,23.09
2020,7,19,2,100.95,2.91,220.75,4.18,95.94,0.05,23.02
2020,7,19,3,100.93,2.94,221.99,4.18,95.88,0.04,22.98
2020,7,19,4,100.94,3.0,222.68,4.25,95.75,0.03,22.94
2020,7,19,5,100.95,3.08,223.56,4.35,95.56,0.03,22.95
2020,7,19,6,100.99,3.22,224.41,4.26,94.25,0.03,23.4
2020,7,19,7,101.06,3.45,225.18,4.45,92.25,0.04,23.95
2020,7,19,8,101.1,3.67,227.41,4.85,88.94,0.05,24.56
2020,7,19,9,101.11,3.77,227.85,4.99,86.25,0.07,25.05
2020,7,19,10,101.08,3.87,224.35,5.08,84.56,0.08,25.49
2020,7,19,11,101.02,3.96,219.56,5.15,83.31,0.09,25.8
2020,7,19,12,100.95,4.0,214.81,5.14,82.62,0.08,25.96
2020,7,19,13,100.88,4.01,209.66,5.1,82.69,0.06,25.96
2020,7,19,14,100.82,3.99,205.11,5.07,83.31,0.06,25.81
2020,7,19,15,100.79,3.96,201.05,5.08,84.94,0.04,25.48
2020,7,19,16,100.78,3.92,197.86,5.13,87.31,0.02,25.01
2020,7,19,17,100.8,3.7,195.45,4.93,90.12,0.02,24.48
2020,7,19,18,100.84,3.36,195.36,4.65,92.62,0.02,23.99
2020,7,19,19,100.88,3.25,198.04,4.49,93.5,0.01,23.79
2020,7,19,20,100.92,3.13,203.05,4.41,93.88,0.01,23.68
2020,7,19,21,100.94,3.11,209.66,4.42,94.25,0.01,23.58
2020,7,19,22,100.94,3.18,215.29,4.51,94.5,0.01,23.51
2020,7,19,23,100.91,3.23,219.7,4.61,94.88,0.02,23.44
2020,7,20,0,100.87,3.52,222.39,5.01,94.62,0.03,23.44
2020,7,20,1,100.82,3.74,223.81,5.29,94.62,0.03,23.42
2020,7,20,2,100.8,3.73,225.25,5.25,94.75,0.03,23.4
2020,7,20,3,100.81,3.54,227.59,5.02,94.88,0.03,23.36
2020,7,20,4,100.84,3.35,228.88,4.8,94.88,0.03,23.35
2020,7,20,5,100.89,3.17,229.71,4.54,94.94,0.05,23.32
2020,7,20,6,100.94,3.2,230.36,4.28,94.38,0.11,23.59
2020,7,20,7,100.99,3.19,230.86,4.04,93.19,0.14,24.01
2020,7,20,8,101.02,3.2,229.94,4.21,90.56,0.11,24.51
2020,7,20,9,101.02,3.26,227.82,4.29,87.62,0.1,25.02
2020,7,20,10,100.99,3.33,223.67,4.35,85.62,0.09,25.46
2020,7,20,11,100.94,3.5,218.84,4.53,84.31,0.09,25.76
2020,7,20,12,100.88,3.7,215.1,4.77,84.0,0.09,25.82
2020,7,20,13,100.83,3.89,212.7,5.02,84.69,0.1,25.74
2020,7,20,14,100.79,4.03,211.59,5.23,86.06,0.11,25.52
2020,7,20,15,100.76,4.09,209.16,5.34,88.0,0.11,25.18
2020,7,20,16,100.76,4.09,206.27,5.37,90.25,0.1,24.77
2020,7,20,17,100.8,3.94,204.08,5.13,92.69,0.07,24.33
2020,7,20,18,100.85,3.71,203.97,5.0,94.62,0.06,23.98
2020,7,20,19,100.9,3.67,205.2,5.02,95.06,0.04,23.85
2020,7,20,20,100.95,3.59,207.35,4.98,95.25,0.04,23.8
2020,7,20,21,100.98,3.43,211.88,4.86,95.44,0.03,23.76
2020,7,20,22,100.99,3.35,216.36,4.81,95.69,0.03,23.7
2020,7,20,23,100.94,3.33,219.48,4.79,95.81,0.04,23.65
2020,7,21,0,100.88,3.4,221.64,4.9,95.88,0.05,23.6
2020,7,21,1,100.83,3.49,224.0,5.04,95.81,0.07,23.58
2020,7,21,2,100.82,3.67,226.73,5.32,95.56,0.1,23.6
2020,7,21,3,100.81,3.64,228.57,5.29,95.5,0.09,23.58
2020,7,21,4,100.84,3.59,230.56,5.26,95.44,0.07,23.56
2020,7,21,5,100.87,3.47,232.13,5.1,95.38,0.04,23.52
2020,7,21,6,100.91,3.5,233.79,4.77,94.88,0.03,23.77
2020,7,21,7,100.96,3.56,234.56,4.73,93.38,0.02,24.23
2020,7,21,8,100.99,3.73,233.18,5.02,91.0,0.04,24.73
2020,7,21,9,101.01,3.79,230.1,5.1,88.25,0.08,25.24
2020,7,21,10,101.0,3.77,225.08,5.06,86.75,0.09,25.58
2020,7,21,11,100.95,3.84,220.21,5.1,85.5,0.1,25.88
2020,7,21,12,100.89,3.92,216.48,5.15,84.56,0.12,26.08
2020,7,21,13,100.82,4.03,213.69,5.26,84.44,0.13,26.09
2020,7,21,14,100.77,4.07,210.61,5.32,85.19,0.11,25.94
2020,7,21,15,100.75,4.02,206.52,5.34,87.44,0.1,25.52
2020,7,21,16,100.77,3.95,201.95,5.32,90.19,0.11,25.05
2020,7,21,17,100.83,3.67,197.7,5.01,93.31,0.11,24.55
2020,7,21,18,100.91,3.36,196.62,4.87,95.44,0.1,24.14
2020,7,21,19,100.99,3.41,203.04,5.02,95.69,0.1,24.01
2020,7,21,20,101.04,3.5,213.44,5.16,95.81,0.09,23.96
2020,7,21,21,101.06,3.48,222.27,5.17,95.94,0.09,23.9
2020,7,21,22,101.06,3.53,230.75,5.22,96.0,0.09,23.82
2020,7,21,23,100.99,3.52,237.62,5.16,96.19,0.09,23.73
2020,7,22,0,100.92,3.32,240.05,4.92,96.19,0.09,23.64
2020,7,22,1,100.88,3.03,239.01,4.58,96.25,0.12,23.57
2020,7,22,2,100.87,2.96,238.7,4.6,96.19,0.1,23.53
2020,7,22,3,100.86,3.23,240.39,4.8,95.69,0.09,23.54
2020,7,22,4,100.86,3.18,240.53,4.73,95.88,0.07,23.48
2020,7,22,5,100.87,3.19,238.22,4.77,95.88,0.07,23.45
2020,7,22,6,100.92,3.24,234.62,4.64,95.44,0.06,23.7
2020,7,22,7,100.99,3.42,231.3,4.64,94.44,0.08,24.11
2020,7,22,8,101.03,3.82,230.31,5.27,92.44,0.11,24.58
2020,7,22,9,101.05,4.15,228.51,5.71,89.62,0.16,25.05
2020,7,22,10,101.01,4.32,224.56,5.85,87.12,0.16,25.5
2020,7,22,11,100.98,4.37,219.27,5.83,85.75,0.17,25.79
2020,7,22,12,100.92,4.42,213.61,5.82,85.19,0.18,25.91
2020,7,22,13,100.85,4.52,209.84,5.92,85.19,0.17,25.89
2020,7,22,14,100.79,4.6,207.61,6.01,85.69,0.16,25.76
2020,7,22,15,100.75,4.51,206.12,5.94,87.38,0.11,25.4
2020,7,22,16,100.76,4.31,205.31,5.76,89.69,0.08,24.96
2020,7,22,17,100.78,4.0,206.42,5.47,92.44,0.06,24.45
2020,7,22,18,100.8,3.81,209.61,5.31,94.5,0.04,24.02
2020,7,22,19,100.84,3.51,213.76,5.02,95.12,0.03,23.87
2020,7,22,20,100.9,3.27,217.91,4.79,95.19,0.02,23.82
2020,7,22,21,100.95,3.03,218.73,4.53,95.31,0.03,23.76
2020,7,22,22,100.98,2.93,217.97,4.53,95.38,0.06,23.72
2020,7,22,23,100.96,3.1,218.75,4.7,95.19,0.07,23.69
2020,7,23,0,100.92,3.08,220.36,4.63,95.38,0.07,23.62
2020,7,23,1,100.88,3.23,221.96,4.75,95.31,0.08,23.58
2020,7,23,2,100.85,3.26,224.81,4.71,95.5,0.08,23.51
2020,7,23,3,100.84,3.2,227.08,4.69,95.5,0.08,23.49
2020,7,23,4,100.87,3.11,227.45,4.59,95.5,0.06,23.47
2020,7,23,5,100.89,3.08,227.57,4.55,95.38,0.06,23.48
2020,7,23,6,100.91,3.28,227.12,4.52,94.88,0.08,23.69
2020,7,23,7,100.96,3.39,226.59,4.38,93.56,0.09,24.11
2020,7,23,8,101.01,3.64,224.65,4.91,90.94,0.07,24.62
2020,7,23,9,101.04,3.83,222.35,5.19,88.0,0.09,25.08
2020,7,23,10,101.01,3.91,219.25,5.26,86.31,0.1,25.39
2020,7,23,11,100.95,4.03,215.05,5.36,85.19,0.11,25.63
2020,7,23,12,100.88,4.15,210.96,5.48,84.69,0.09,25.72
2020,7,23,13,100.81,4.27,207.13,5.63,84.94,0.06,25.63
2020,7,23,14,100.76,4.32,204.48,5.7,86.06,0.04,25.34
2020,7,23,15,100.73,4.19,204.7,5.53,87.88,0.03,24.92
2020,7,23,16,100.74,3.83,205.89,5.06,90.0,0.01,24.55
2020,7,23,17,100.78,3.39,206.98,4.57,92.12,0.01,24.21
2020,7,23,18,100.81,3.35,211.47,4.66,93.56,0.0,23.9
2020,7,23,19,100.84,3.31,215.38,4.65,94.06,0.0,23.76
2020,7,23,20,100.89,3.07,217.25,4.45,94.5,0.0,23.65
2020,7,23,21,100.92,3.07,219.21,4.47,94.75,0.0,23.58
2020,7,23,22,100.9,3.12,220.94,4.53,94.94,0.0,23.49
2020,7,23,23,100.86,3.33,222.15,4.91,94.38,0.01,23.48
2020,7,24,0,100.81,3.22,221.07,4.6,94.81,0.01,23.38
2020,7,24,1,100.78,3.07,220.35,4.38,95.25,0.01,23.3
2020,7,24,2,100.77,3.01,220.89,4.31,95.19,0.01,23.3
2020,7,24,3,100.8,2.87,220.92,4.19,95.06,0.02,23.28
2020,7,24,4,100.83,2.97,223.19,4.33,94.81,0.01,23.32
2020,7,24,5,100.86,3.12,227.23,4.55,94.69,0.02,23.31
2020,7,24,6,100.89,3.3,229.9,4.46,93.62,0.01,23.58
2020,7,24,7,100.96,3.58,230.68,4.73,91.81,0.01,24.04
2020,7,24,8,101.0,4.0,230.62,5.45,88.5,0.01,24.58
2020,7,24,9,101.03,4.09,228.33,5.61,85.56,0.01,25.07
2020,7,24,10,101.01,4.19,224.47,5.74,83.69,0.02,25.44
2020,7,24,11,100.96,4.47,221.24,6.08,82.31,0.02,25.69
2020,7,24,12,100.88,4.82,219.81,6.5,81.5,0.03,25.83
2020,7,24,13,100.8,5.03,219.08,6.74,81.5,0.04,25.81
2020,7,24,14,100.74,5.08,217.5,6.77,82.06,0.03,25.65
2020,7,24,15,100.71,4.92,215.89,6.56,83.38,0.02,25.37
2020,7,24,16,100.73,4.59,214.45,6.15,85.69,0.01,24.95
2020,7,24,17,100.75,4.09,212.3,5.53,89.31,0.01,24.4
2020,7,24,18,100.8,3.69,210.53,5.28,93.0,0.01,23.76
2020,7,24,19,100.87,3.64,209.87,5.14,94.31,0.0,23.5
2020,7,24,20,100.96,3.47,210.72,4.93,95.19,0.0,23.33
2020,7,24,21,101.02,3.49,212.94,5.0,95.56,0.0,23.25
2020,7,24,22,101.04,3.6,216.45,5.14,95.94,0.0,23.17
2020,7,24,23,101.01,3.73,220.24,5.27,96.25,0.01,23.08
2020,7,25,0,100.95,3.79,222.74,5.32,96.38,0.02,23.0
2020,7,25,1,100.9,3.77,223.99,5.28,96.19,0.02,22.96
2020,7,25,2,100.88,3.75,225.17,5.23,96.19,0.03,22.92
2020,7,25,3,100.87,3.87,227.04,5.48,96.06,0.03,22.9
2020,7,25,4,100.89,3.92,228.88,5.45,96.12,0.02,22.83
2020,7,25,5,100.92,3.9,228.98,5.46,95.94,0.03,22.79
2020,7,25,6,100.96,4.0,227.14,5.35,94.56,0.02,23.29
2020,7,25,7,101.01,4.39,224.78,5.69,92.19,0.01,23.96
2020,7,25,8,101.04,4.59,223.34,6.02,88.81,0.01,24.58
2020,7,25,9,101.04,4.64,223.16,6.13,85.44,0.01,25.16
2020,7,25,10,101.02,4.59,223.41,6.09,83.0,0.01,25.62
2020,7,25,11,100.97,4.62,224.66,6.12,81.31,0.01,25.95
2020,7,25,12,100.9,4.74,225.93,6.25,80.31,0.01,26.12
2020,7,25,13,100.82,4.8,226.32,6.31,80.38,0.01,26.06
2020,7,25,14,100.77,4.78,225.46,6.27,81.56,0.01,25.8
2020,7,25,15,100.74,4.66,223.57,6.19,83.69,0.01,25.37
2020,7,25,16,100.76,4.34,219.59,5.87,86.81,0.0,24.85
2020,7,25,17,100.8,3.99,215.12,5.58,90.06,0.0,24.33
2020,7,25,18,100.85,3.79,212.38,5.49,92.38,0.0,23.85
2020,7,25,19,100.91,3.88,211.32,5.57,93.38,0.0,23.62
2020,7,25,20,100.96,3.87,213.72,5.52,94.12,0.0,23.42
2020,7,25,21,101.0,3.91,218.27,5.57,94.69,0.0,23.26
2020,7,25,22,101.0,3.89,222.72,5.55,95.12,0.0,23.14
2020,7,25,23,100.96,3.78,226.67,5.4,95.44,0.01,23.03
2020,7,26,0,100.92,3.7,229.54,5.29,95.69,0.01,22.94
2020,7,26,1,100.89,3.64,230.67,5.2,95.81,0.01,22.87
2020,7,26,2,100.87,3.59,229.51,5.14,95.88,0.01,22.83
2020,7,26,3,100.88,3.49,228.72,4.99,95.88,0.02,22.77
2020,7,26,4,100.89,3.39,228.27,4.81,95.88,0.02,22.72
2020,7,26,5,100.92,3.35,227.74,4.72,95.81,0.02,22.69
2020,7,26,6,100.96,3.42,226.76,4.61,94.44,0.02,23.14
2020,7,26,7,101.03,3.94,225.96,5.27,91.75,0.04,23.8
2020,7,26,8,101.1,4.37,226.45,5.77,88.12,0.07,24.41
2020,7,26,9,101.11,4.49,228.32,5.91,85.0,0.15,24.9
2020,7,26,10,101.09,4.63,229.65,6.11,82.94,0.29,25.24
2020,7,26,11,101.03,4.83,229.2,6.32,81.69,0.34,25.48
2020,7,26,12,100.97,5.04,227.64,6.59,81.19,0.3,25.6
2020,7,26,13,100.91,5.18,224.69,6.75,81.25,0.2,25.59
2020,7,26,14,100.87,5.17,220.84,6.76,82.12,0.12,25.37
2020,7,26,15,100.84,5.15,217.17,6.75,83.5,0.06,25.05
2020,7,26,16,100.85,4.98,216.01,6.59,85.75,0.03,24.58
2020,7,26,17,100.87,4.61,217.76,6.19,88.44,0.03,24.08
2020,7,26,18,100.91,4.23,221.34,6.01,90.69,0.04,23.64
2020,7,26,19,100.97,4.12,223.69,5.87,91.56,0.05,23.44
2020,7,26,20,101.05,3.88,224.43,5.64,92.0,0.04,23.31
2020,7,26,21,101.11,3.66,224.65,5.38,92.31,0.03,23.19
2020,7,26,22,101.13,3.5,225.72,5.12,92.69,0.02,23.08
2020,7,26,23,101.1,3.43,227.95,4.93,93.25,0.01,22.97
2020,7,27,0,101.05,3.44,230.99,4.91,93.69,0.02,22.87
2020,7,27,1,101.01,3.38,232.71,4.83,94.0,0.02,22.79
2020,7,27,2,100.99,3.35,232.78,4.75,93.94,0.02,22.75
2020,7,27,3,100.99,3.27,234.14,4.62,94.0,0.02,22.7
2020,7,27,4,101.03,3.16,236.39,4.47,93.94,0.01,22.69
2020,7,27,5,101.06,3.18,238.65,4.5,93.94,0.02,22.68
2020,7,27,6,101.08,3.35,239.91,4.46,93.31,0.02,22.96
2020,7,27,7,101.14,3.48,238.13,4.47,91.75,0.03,23.41
2020,7,27,8,101.19,3.74,236.24,4.91,88.75,0.03,23.94
2020,7,27,9,101.21,3.94,234.45,5.22,85.56,0.06,24.44
2020,7,27,10,101.17,4.15,232.42,5.51,83.75,0.09,24.76
2020,7,27,11,101.09,4.23,230.02,5.62,82.81,0.11,24.98
2020,7,27,12,101.0,4.3,227.06,5.71,82.0,0.11,25.24
2020,7,27,13,100.92,4.4,223.92,5.82,81.38,0.11,25.44
2020,7,27,14,100.86,4.56,219.72,6.01,81.62,0.08,25.44
2020,7,27,15,100.84,4.67,215.68,6.18,82.94,0.05,25.18
2020,7,27,16,100.86,4.67,212.36,6.21,85.38,0.03,24.74
2020,7,27,17,100.91,4.42,210.6,6.04,88.38,0.03,24.21
2020,7,27,18,100.95,4.24,212.05,6.05,90.5,0.03,23.73
2020,7,27,19,101.01,4.16,215.21,5.9,91.56,0.02,23.49
2020,7,27,20,101.06,4.2,221.01,5.92,92.06,0.02,23.35
2020,7,27,21,101.1,4.16,227.66,5.83,92.62,0.02,23.23
2020,7,27,22,101.11,3.98,232.1,5.58,93.12,0.02,23.1
2020,7,27,23,101.07,3.79,233.89,5.42,93.5,0.02,23.01
2020,7,28,0,101.02,4.15,234.73,5.92,92.88,0.02,23.02
2020,7,28,1,100.96,4.36,235.88,6.07,92.62,0.03,22.99
2020,7,28,2,100.93,4.33,237.08,6.0,92.94,0.03,22.94
2020,7,28,3,100.9,4.19,237.17,5.84,93.19,0.02,22.87
2020,7,28,4,100.91,3.99,237.06,5.65,93.44,0.01,22.8
2020,7,28,5,100.93,3.76,237.46,5.41,93.56,0.01,22.73
2020,7,28,6,100.99,3.8,239.48,5.1,92.75,0.01,23.05
2020,7,28,7,101.08,3.76,242.8,4.83,90.75,0.0,23.62
2020,7,28,8,101.14,3.8,244.7,5.04,87.06,0.0,24.3
2020,7,28,9,101.16,3.91,243.54,5.2,83.31,0.01,24.9
2020,7,28,10,101.12,3.92,239.96,5.19,81.12,0.02,25.31
2020,7,28,11,101.04,3.93,234.06,5.17,80.06,0.04,25.59
2020,7,28,12,100.95,4.01,227.13,5.25,79.56,0.05,25.73
2020,7,28,13,100.87,4.16,220.43,5.42,79.5,0.05,25.72
2020,7,28,14,100.8,4.35,215.43,5.66,79.94,0.04,25.57
2020,7,28,15,100.78,4.42,212.01,5.78,81.25,0.02,25.23
2020,7,28,16,100.8,4.32,209.35,5.7,83.19,0.01,24.77
2020,7,28,17,100.85,3.91,207.33,5.26,86.19,0.01,24.18
2020,7,28,18,100.9,3.48,207.43,4.99,89.12,0.0,23.61
2020,7,28,19,100.97,3.55,208.82,5.1,89.75,0.0,23.37
2020,7,28,20,101.03,3.4,210.04,4.89,90.44,0.0,23.22
2020,7,28,21,101.08,3.14,211.99,4.57,91.19,0.0,23.08
2020,7,28,22,101.07,2.95,215.41,4.31,91.81,0.0,22.95
2020,7,28,23,101.02,2.88,219.17,4.18,92.69,0.0,22.8
2020,7,29,0,100.97,2.81,220.83,4.0,93.38,0.0,22.67
2020,7,29,1,100.92,2.67,221.09,3.76,93.94,0.0,22.57
2020,7,29,2,100.9,2.59,223.78,3.6,94.31,0.0,22.49
2020,7,29,3,100.9,2.6,225.12,3.65,94.56,0.01,22.44
2020,7,29,4,100.94,2.77,222.6,3.91,94.5,0.01,22.47
2020,7,29,5,100.99,2.82,221.19,4.01,94.44,0.01,22.48
2020,7,29,6,101.04,2.87,221.46,3.85,93.0,0.01,22.98
2020,7,29,7,101.12,2.92,216.84,3.78,90.0,0.01,23.67
2020,7,29,8,101.16,3.04,209.6,4.08,85.88,0.01,24.37
2020,7,29,9,101.16,3.17,204.29,4.25,82.75,0.01,24.9
2020,7,29,10,101.12,3.33,201.63,4.4,81.0,0.02,25.23
2020,7,29,11,101.04,3.54,201.19,4.63,80.19,0.03,25.38
2020,7,29,12,100.94,3.79,201.65,4.9,79.88,0.03,25.45
2020,7,29,13,100.86,4.04,202.01,5.19,79.81,0.03,25.43
2020,7,29,14,100.8,4.24,202.08,5.44,80.31,0.01,25.23
2020,7,29,15,100.78,4.31,201.72,5.53,81.56,0.01,24.91
2020,7,29,16,100.8,4.21,200.08,5.45,83.5,0.01,24.5
2020,7,29,17,100.85,3.84,198.36,5.06,86.31,0.0,24.0
2020,7,29,18,100.9,3.36,198.01,4.8,89.62,0.0,23.44
2020,7,29,19,100.97,3.25,197.21,4.67,90.88,0.0,23.2
2020,7,29,20,101.05,3.05,194.82,4.43,91.94,0.0,23.01
2020,7,29,21,101.1,2.92,192.85,4.23,92.94,0.0,22.87
2020,7,29,22,101.13,2.84,193.5,4.08,93.62,0.0,22.78
2020,7,29,23,101.1,2.89,195.54,4.08,94.0,0.01,22.7
2020,7,30,0,101.05,3.0,198.2,4.16,94.06,0.0,22.65
2020,7,30,1,101.01,3.07,200.1,4.23,94.06,0.0,22.62
2020,7,30,2,100.98,3.08,199.72,4.22,93.94,0.0,22.58
2020,7,30,3,100.99,2.95,198.67,4.06,93.81,0.0,22.57
2020,7,30,4,101.02,2.86,199.47,3.96,93.81,0.0,22.55
2020,7,30,5,101.05,2.9,202.15,4.1,93.62,0.0,22.55
2020,7,30,6,101.09,2.89,204.28,3.94,91.75,0.0,23.12
2020,7,30,7,101.16,2.96,202.64,3.92,88.44,0.0,23.86
2020,7,30,8,101.21,2.99,200.52,3.94,84.62,0.0,24.51
2020,7,30,9,101.21,2.97,200.34,3.83,82.12,0.0,25.02
2020,7,30,10,101.16,3.06,201.86,3.89,80.62,0.01,25.37
2020,7,30,11,101.09,3.27,203.81,4.1,79.88,0.01,25.6
2020,7,30,12,101.01,3.52,205.09,4.39,79.44,0.01,25.72
2020,7,30,13,100.94,3.75,204.64,4.67,79.56,0.01,25.68
2020,7,30,14,100.89,3.94,203.26,4.95,80.12,0.01,25.53
2020,7,30,15,100.88,4.09,202.94,5.21,81.19,0.01,25.23
2020,7,30,16,100.9,4.19,203.65,5.42,82.94,0.0,24.79
2020,7,30,17,100.95,4.05,203.05,5.36,85.38,0.0,24.23
2020,7,30,18,101.0,3.81,202.78,5.31,87.69,0.0,23.7
2020,7,30,19,101.06,3.87,204.55,5.37,88.19,0.0,23.48
2020,7,30,20,101.12,3.83,206.25,5.34,88.25,0.0,23.34
2020,7,30,21,101.16,3.86,207.6,5.43,88.5,0.0,23.26
2020,7,30,22,101.16,3.96,210.11,5.52,88.88,0.0,23.21
2020,7,30,23,101.12,4.22,213.75,5.9,89.19,0.0,23.18
